x,y,w_right,w_left
5.8100,0.8600,0.8220,0.8220
5.8200,0.8700,0.8201,0.8201
5.8300,0.8700,0.8262,0.8262
5.8400,0.8800,0.8246,0.8246
5.8500,0.8900,0.8231,0.8231
5.8600,0.9000,0.8220,0.8220
5.8700,0.9100,0.8210,0.8210
5.8800,0.9200,0.8202,0.8202
5.8900,0.9300,0.8197,0.8197
5.9000,0.9400,0.8193,0.8193
5.9100,0.9500,0.8192,0.8192
5.9200,0.9600,0.8192,0.8192
5.9300,0.9700,0.8192,0.8192
5.9400,0.9800,0.8183,0.8183
5.9500,0.9900,0.8168,0.8168
5.9600,1.0000,0.8155,0.8155
5.9700,1.0000,0.8192,0.8192
5.9800,1.0100,0.8192,0.8192
5.9900,1.0200,0.8159,0.8159
6.0000,1.0300,0.8127,0.8127
6.0100,1.0400,0.8097,0.8097
6.0200,1.0500,0.8070,0.8070
6.0300,1.0600,0.8044,0.8044
6.0400,1.0700,0.8021,0.8021
6.0500,1.0800,0.8000,0.8000
6.0600,1.0900,0.7981,0.7981
6.0700,1.0900,0.8043,0.8043
6.0800,1.1000,0.8027,0.8027
6.0900,1.1100,0.8014,0.8014
6.1000,1.1200,0.8003,0.8003
6.1100,1.1300,0.7994,0.7994
6.1200,1.1400,0.7987,0.7987
6.1300,1.1500,0.7981,0.7981
6.1400,1.1600,0.7964,0.7964
6.1500,1.1700,0.7950,0.7950
6.1600,1.1800,0.7938,0.7938
6.1700,1.1900,0.7927,0.7927
6.1800,1.2000,0.7920,0.7920
6.1900,1.2000,0.7987,0.7987
6.2000,1.2100,0.7983,0.7983
6.2100,1.2200,0.7981,0.7981
6.2200,1.2300,0.7981,0.7981
6.2300,1.2400,0.7981,0.7981
6.2400,1.2500,0.7981,0.7981
6.2500,1.2600,0.7981,0.7981
6.2600,1.2700,0.7981,0.7981
6.2700,1.2800,0.7981,0.7981
6.2800,1.2900,0.7983,0.7983
6.2900,1.3000,0.7983,0.7983
6.3000,1.3100,0.7981,0.7981
6.3100,1.3200,0.7981,0.7981
6.3200,1.3300,0.7981,0.7981
6.3300,1.3400,0.7963,0.7963
6.3400,1.3500,0.7940,0.7940
6.3500,1.3600,0.7920,0.7920
6.3600,1.3700,0.7902,0.7902
6.3700,1.3800,0.7881,0.7881
6.3800,1.3900,0.7860,0.7860
6.3900,1.4000,0.7841,0.7841
6.4000,1.4100,0.7824,0.7824
6.4100,1.4200,0.7809,0.7809
6.4200,1.4300,0.7797,0.7797
6.4300,1.4400,0.7786,0.7786
6.4400,1.4500,0.7778,0.7778
6.4500,1.4600,0.7773,0.7773
6.4600,1.4700,0.7769,0.7769
6.4700,1.4800,0.7768,0.7768
6.4800,1.4900,0.7768,0.7768
6.4900,1.5000,0.7768,0.7768
6.5000,1.5100,0.7768,0.7768
6.5100,1.5200,0.7768,0.7768
6.5200,1.5300,0.7768,0.7768
6.5300,1.5400,0.7768,0.7768
6.5400,1.5500,0.7768,0.7768
6.5500,1.5600,0.7768,0.7768
6.5600,1.5700,0.7768,0.7768
6.5700,1.5800,0.7768,0.7768
6.5800,1.5900,0.7768,0.7768
6.5900,1.6000,0.7768,0.7768
6.6000,1.6100,0.7768,0.7768
6.6100,1.6200,0.7768,0.7768
6.6200,1.6300,0.7768,0.7768
6.6300,1.6300,0.7698,0.7698
6.6400,1.6400,0.7700,0.7700
6.6500,1.6500,0.7705,0.7705
6.6600,1.6600,0.7711,0.7711
6.6700,1.6700,0.7721,0.7721
6.6800,1.6800,0.7732,0.7732
6.6900,1.6900,0.7746,0.7746
6.7000,1.6900,0.7683,0.7683
6.7100,1.7000,0.7701,0.7701
6.7200,1.7100,0.7720,0.7720
6.7300,1.7200,0.7742,0.7742
6.7400,1.7200,0.7684,0.7684
6.7500,1.7300,0.7709,0.7709
6.7600,1.7400,0.7737,0.7737
6.7700,1.7500,0.7766,0.7766
6.7800,1.7500,0.7713,0.7713
6.7900,1.7600,0.7746,0.7746
6.8000,1.7700,0.7782,0.7782
6.8100,1.7800,0.7819,0.7819
6.8200,1.7800,0.7771,0.7771
6.8300,1.7900,0.7812,0.7812
6.8400,1.7900,0.7766,0.7766
6.8500,1.8000,0.7810,0.7810
6.8600,1.8100,0.7855,0.7855
6.8700,1.8200,0.7881,0.7881
6.8800,1.8200,0.7823,0.7823
6.8900,1.8300,0.7848,0.7848
6.9000,1.8400,0.7875,0.7875
6.9100,1.8500,0.7904,0.7904
6.9200,1.8500,0.7851,0.7851
6.9300,1.8600,0.7884,0.7884
6.9400,1.8700,0.7919,0.7919
6.9500,1.8700,0.7868,0.7868
6.9600,1.8800,0.7907,0.7907
6.9700,1.8900,0.7940,0.7940
6.9800,1.8900,0.7901,0.7901
6.9900,1.9000,0.7920,0.7920
7.0000,1.9100,0.7940,0.7940
7.0100,1.9100,0.7881,0.7881
7.0200,1.9200,0.7905,0.7905
7.0300,1.9300,0.7931,0.7931
7.0400,1.9300,0.7875,0.7875
7.0500,1.9400,0.7904,0.7904
7.0600,1.9400,0.7851,0.7851
7.0700,1.9500,0.7884,0.7884
7.0800,1.9600,0.7919,0.7919
7.0900,1.9600,0.7868,0.7868
7.1000,1.9700,0.7907,0.7907
7.1100,1.9800,0.7947,0.7947
7.1200,1.9800,0.7901,0.7901
7.1300,1.9900,0.7940,0.7940
7.1400,1.9900,0.7881,0.7881
7.1500,2.0000,0.7905,0.7905
7.1600,2.0100,0.7931,0.7931
7.1700,2.0100,0.7875,0.7875
7.1800,2.0200,0.7904,0.7904
7.1900,2.0200,0.7851,0.7851
7.2000,2.0300,0.7884,0.7884
7.2100,2.0400,0.7919,0.7919
7.2200,2.0400,0.7868,0.7868
7.2300,2.0500,0.7907,0.7907
7.2400,2.0500,0.7859,0.7859
7.2500,2.0600,0.7901,0.7901
7.2600,2.0600,0.7841,0.7841
7.2700,2.0700,0.7860,0.7860
7.2800,2.0800,0.7881,0.7881
7.2900,2.0800,0.7823,0.7823
7.3000,2.0800,0.7766,0.7766
7.3100,2.0900,0.7792,0.7792
7.3200,2.1000,0.7820,0.7820
7.3300,2.1000,0.7766,0.7766
7.3400,2.1100,0.7798,0.7798
7.3500,2.1100,0.7746,0.7746
7.3600,2.1200,0.7782,0.7782
7.3700,2.1200,0.7732,0.7732
7.3800,2.1300,0.7771,0.7771
7.3900,2.1300,0.7724,0.7724
7.4000,2.1400,0.7766,0.7766
7.4100,2.1400,0.7721,0.7721
7.4200,2.1500,0.7766,0.7766
7.4300,2.1500,0.7724,0.7724
7.4400,2.1600,0.7773,0.7773
7.4500,2.1600,0.7732,0.7732
7.4600,2.1600,0.7693,0.7693
7.4700,2.1700,0.7746,0.7746
7.4800,2.1700,0.7709,0.7709
7.4900,2.1800,0.7766,0.7766
7.5000,2.1800,0.7721,0.7721
7.5100,2.1900,0.7766,0.7766
7.5200,2.1900,0.7724,0.7724
7.5300,2.2000,0.7773,0.7773
7.5400,2.2000,0.7732,0.7732
7.5500,2.2100,0.7785,0.7785
7.5600,2.2100,0.7746,0.7746
7.5700,2.2100,0.7709,0.7709
7.5800,2.2200,0.7766,0.7766
7.5900,2.2200,0.7732,0.7732
7.6000,2.2300,0.7785,0.7785
7.6100,2.2300,0.7746,0.7746
7.6200,2.2400,0.7802,0.7802
7.6300,2.2400,0.7766,0.7766
7.6400,2.2400,0.7732,0.7732
7.6500,2.2500,0.7792,0.7792
7.6600,2.2500,0.7760,0.7760
7.6700,2.2600,0.7823,0.7823
7.6800,2.2600,0.7793,0.7793
7.6900,2.2600,0.7764,0.7764
7.7000,2.2700,0.7832,0.7832
7.7100,2.2700,0.7806,0.7806
7.7200,2.2700,0.7780,0.7780
7.7300,2.2800,0.7853,0.7853
7.7400,2.2800,0.7824,0.7824
7.7500,2.2900,0.7877,0.7877
7.7600,2.2900,0.7839,0.7839
7.7700,2.2900,0.7802,0.7802
7.7800,2.2900,0.7766,0.7766
7.7900,2.3000,0.7826,0.7826
7.8000,2.3000,0.7792,0.7792
7.8100,2.3100,0.7854,0.7854
7.8200,2.3100,0.7823,0.7823
7.8300,2.3100,0.7793,0.7793
7.8400,2.3100,0.7764,0.7764
7.8500,2.3200,0.7832,0.7832
7.8600,2.3200,0.7806,0.7806
7.8700,2.3200,0.7780,0.7780
7.8800,2.3200,0.7756,0.7756
7.8900,2.3300,0.7829,0.7829
7.9000,2.3300,0.7806,0.7806
7.9100,2.3300,0.7780,0.7780
7.9200,2.3300,0.7756,0.7756
7.9300,2.3400,0.7829,0.7829
7.9400,2.3400,0.7807,0.7807
7.9500,2.3400,0.7786,0.7786
7.9600,2.3400,0.7766,0.7766
7.9700,2.3400,0.7748,0.7748
7.9800,2.3500,0.7828,0.7828
7.9900,2.3500,0.7812,0.7812
8.0000,2.3500,0.7792,0.7792
8.0100,2.3500,0.7760,0.7760
8.0200,2.3600,0.7823,0.7823
8.0300,2.3600,0.7793,0.7793
8.0400,2.3600,0.7764,0.7764
8.0500,2.3600,0.7736,0.7736
8.0600,2.3600,0.7709,0.7709
8.0700,2.3700,0.7780,0.7780
8.0800,2.3700,0.7756,0.7756
8.0900,2.3700,0.7732,0.7732
8.1000,2.3700,0.7710,0.7710
8.1100,2.3800,0.7786,0.7786
8.1200,2.3800,0.7766,0.7766
8.1300,2.3800,0.7748,0.7748
8.1400,2.3800,0.7730,0.7730
8.1500,2.3900,0.7802,0.7802
8.1600,2.3900,0.7766,0.7766
8.1700,2.3900,0.7732,0.7732
8.1800,2.3900,0.7698,0.7698
8.1900,2.3900,0.7665,0.7665
8.2000,2.4000,0.7728,0.7728
8.2100,2.4000,0.7698,0.7698
8.2200,2.4000,0.7668,0.7668
8.2300,2.4000,0.7640,0.7640
8.2400,2.4100,0.7709,0.7709
8.2500,2.4100,0.7683,0.7683
8.2600,2.4100,0.7659,0.7659
8.2700,2.4100,0.7635,0.7635
8.2800,2.4100,0.7612,0.7612
8.2900,2.4200,0.7688,0.7688
8.3000,2.4200,0.7668,0.7668
8.3100,2.4200,0.7649,0.7649
8.3200,2.4200,0.7631,0.7631
8.3300,2.4300,0.7713,0.7713
8.3400,2.4300,0.7698,0.7698
8.3500,2.4300,0.7683,0.7683
8.3600,2.4300,0.7670,0.7670
8.3700,2.4400,0.7757,0.7757
8.3800,2.4400,0.7746,0.7746
8.3900,2.4400,0.7737,0.7737
8.4000,2.4400,0.7728,0.7728
8.4100,2.4400,0.7721,0.7721
8.4200,2.4500,0.7814,0.7814
8.4300,2.4500,0.7809,0.7809
8.4400,2.4500,0.7805,0.7805
8.4500,2.4500,0.7802,0.7802
8.4600,2.4600,0.7901,0.7901
8.4700,2.4600,0.7900,0.7900
8.4800,2.4600,0.7900,0.7900
8.4900,2.4600,0.7900,0.7900
8.5000,2.4600,0.7900,0.7900
8.5100,2.4700,0.8000,0.8000
8.5200,2.4700,0.8000,0.8000
8.5300,2.4700,0.8000,0.8000
8.5400,2.4700,0.8000,0.8000
8.5500,2.4800,0.8100,0.8100
8.5600,2.4800,0.8100,0.8100
8.5700,2.4800,0.8100,0.8100
8.5800,2.4800,0.8100,0.8100
8.5900,2.4800,0.8100,0.8100
8.6000,2.4900,0.8200,0.8200
8.6100,2.4900,0.8200,0.8200
8.6200,2.4900,0.8201,0.8201
8.6300,2.4900,0.8202,0.8202
8.6400,2.5000,0.8305,0.8305
8.6500,2.5000,0.8309,0.8309
8.6600,2.5000,0.8313,0.8313
8.6700,2.5000,0.8319,0.8319
8.6800,2.5100,0.8426,0.8426
8.6900,2.5100,0.8434,0.8434
8.7000,2.5100,0.8443,0.8443
8.7100,2.5100,0.8453,0.8453
8.7200,2.5100,0.8464,0.8464
8.7300,2.5200,0.8575,0.8575
8.7400,2.5200,0.8589,0.8589
8.7500,2.5200,0.8603,0.8603
8.7600,2.5200,0.8618,0.8618
8.7700,2.5300,0.8732,0.8732
8.7800,2.5300,0.8749,0.8749
8.7900,2.5300,0.8767,0.8767
8.8000,2.5300,0.8786,0.8786
8.8100,2.5300,0.8806,0.8806
8.8200,2.5400,0.8925,0.8925
8.8300,2.5400,0.8946,0.8946
8.8400,2.5400,0.8969,0.8969
8.8500,2.5400,0.8992,0.8992
8.8600,2.5500,0.9114,0.9114
8.8700,2.5500,0.9139,0.9139
8.8800,2.5500,0.9165,0.9165
8.8900,2.5500,0.9192,0.9192
8.9000,2.5500,0.9211,0.9211
8.9100,2.5600,0.9325,0.9325
8.9200,2.5600,0.9341,0.9341
8.9300,2.5600,0.9358,0.9358
8.9400,2.5600,0.9375,0.9375
8.9500,2.5600,0.9394,0.9394
8.9600,2.5700,0.9500,0.9500
8.9700,2.5700,0.9500,0.9500
8.9800,2.5700,0.9500,0.9500
8.9900,2.5700,0.9500,0.9500
9.0000,2.5700,0.9500,0.9500
9.0100,2.5800,0.9600,0.9600
9.0200,2.5800,0.9600,0.9600
9.0300,2.5800,0.9600,0.9600
9.0400,2.5800,0.9600,0.9600
9.0500,2.5800,0.9600,0.9600
9.0600,2.5900,0.9700,0.9700
9.0700,2.5900,0.9702,0.9702
9.0800,2.5900,0.9704,0.9704
9.0900,2.5900,0.9707,0.9707
9.1000,2.5900,0.9712,0.9712
9.1100,2.5900,0.9717,0.9717
9.1200,2.6000,0.9823,0.9823
9.1300,2.6000,0.9830,0.9830
9.1400,2.6000,0.9837,0.9837
9.1500,2.6000,0.9846,0.9846
9.1600,2.6000,0.9856,0.9856
9.1700,2.6000,0.9866,0.9866
9.1800,2.6000,0.9878,0.9878
9.1900,2.6000,0.9890,0.9890
9.2000,2.5900,0.9805,0.9805
9.2100,2.5900,0.9819,0.9819
9.2200,2.5900,0.9834,0.9834
9.2300,2.5900,0.9850,0.9850
9.2400,2.5900,0.9866,0.9866
9.2500,2.5900,0.9878,0.9878
9.2600,2.5800,0.9791,0.9791
9.2700,2.5800,0.9805,0.9805
9.2800,2.5800,0.9819,0.9819
9.2900,2.5800,0.9834,0.9834
9.3000,2.5800,0.9850,0.9850
9.3100,2.5700,0.9769,0.9769
9.3200,2.5700,0.9787,0.9787
9.3300,2.5700,0.9806,0.9806
9.3400,2.5700,0.9826,0.9826
9.3500,2.5700,0.9847,0.9847
9.3600,2.5600,0.9771,0.9771
9.3700,2.5600,0.9794,0.9794
9.3800,2.5600,0.9817,0.9817
9.3900,2.5600,0.9834,0.9834
9.4000,2.5600,0.9850,0.9850
9.4100,2.5500,0.9769,0.9769
9.4200,2.5500,0.9787,0.9787
9.4300,2.5500,0.9806,0.9806
9.4400,2.5500,0.9826,0.9826
9.4500,2.5400,0.9749,0.9749
9.4600,2.5400,0.9771,0.9771
9.4700,2.5400,0.9794,0.9794
9.4800,2.5400,0.9817,0.9817
9.4900,2.5300,0.9745,0.9745
9.5000,2.5300,0.9770,0.9770
9.5100,2.5300,0.9794,0.9794
9.5200,2.5200,0.9720,0.9720
9.5300,2.5200,0.9745,0.9745
9.5400,2.5200,0.9770,0.9770
9.5500,2.5200,0.9797,0.9797
9.5600,2.5100,0.9728,0.9728
9.5700,2.5100,0.9756,0.9756
9.5800,2.5000,0.9690,0.9690
9.5900,2.5000,0.9721,0.9721
9.6000,2.4900,0.9657,0.9657
9.6100,2.4900,0.9689,0.9689
9.6200,2.4900,0.9722,0.9722
9.6300,2.4800,0.9663,0.9663
9.6400,2.4800,0.9698,0.9698
9.6500,2.4800,0.9734,0.9734
9.6600,2.4800,0.9770,0.9770
9.6700,2.4700,0.9715,0.9715
9.6800,2.4600,0.9662,0.9662
9.6900,2.4600,0.9702,0.9702
9.7000,2.4500,0.9651,0.9651
9.7100,2.4500,0.9693,0.9693
9.7200,2.4500,0.9735,0.9735
9.7300,2.4400,0.9689,0.9689
9.7400,2.4400,0.9733,0.9733
9.7500,2.4300,0.9689,0.9689
9.7600,2.4200,0.9644,0.9644
9.7700,2.4200,0.9689,0.9689
9.7800,2.4200,0.9735,0.9735
9.7900,2.4100,0.9694,0.9694
9.8000,2.4000,0.9655,0.9655
9.8100,2.4000,0.9704,0.9704
9.8200,2.3900,0.9668,0.9668
9.8300,2.3900,0.9719,0.9719
9.8400,2.3800,0.9685,0.9685
9.8500,2.3700,0.9645,0.9645
9.8600,2.3700,0.9689,0.9689
9.8700,2.3700,0.9733,0.9733
9.8800,2.3600,0.9689,0.9689
9.8900,2.3500,0.9647,0.9647
9.9000,2.3500,0.9694,0.9694
9.9100,2.3400,0.9655,0.9655
9.9200,2.3300,0.9617,0.9617
9.9300,2.3200,0.9582,0.9582
9.9400,2.3200,0.9633,0.9633
9.9500,2.3100,0.9600,0.9600
9.9600,2.3000,0.9569,0.9569
9.9700,2.2900,0.9539,0.9539
9.9800,2.2900,0.9595,0.9595
9.9900,2.2800,0.9568,0.9568
10.0000,2.2700,0.9544,0.9544
10.0100,2.2600,0.9521,0.9521
10.0200,2.2500,0.9500,0.9500
10.0300,2.2400,0.9481,0.9481
10.0400,2.2400,0.9474,0.9474
10.0500,2.2300,0.9394,0.9394
10.0500,2.2200,0.9414,0.9414
10.0600,2.2100,0.9337,0.9337
10.0700,2.2100,0.9239,0.9239
10.0800,2.2000,0.9160,0.9160
10.0900,2.1900,0.9072,0.9072
10.1000,2.1800,0.8985,0.8985
10.1100,2.1700,0.8899,0.8899
10.1200,2.1600,0.8815,0.8815
10.1300,2.1500,0.8732,0.8732
10.1400,2.1400,0.8642,0.8642
10.1500,2.1300,0.8552,0.8552
10.1600,2.1200,0.8464,0.8464
10.1600,2.1100,0.8476,0.8476
10.1700,2.1000,0.8390,0.8390
10.1800,2.0900,0.8306,0.8306
10.1900,2.0800,0.8223,0.8223
10.2000,2.0700,0.8141,0.8141
10.2000,2.0600,0.8159,0.8159
10.2100,2.0500,0.8080,0.8080
10.2200,2.0400,0.8003,0.8003
10.2300,2.0300,0.7909,0.7909
10.2300,2.0200,0.7914,0.7914
10.2400,2.0100,0.7820,0.7820
10.2500,2.0000,0.7728,0.7728
10.2600,1.9900,0.7637,0.7637
10.2600,1.9800,0.7647,0.7647
10.2700,1.9700,0.7559,0.7559
10.2800,1.9600,0.7472,0.7472
10.2800,1.9500,0.7485,0.7485
10.2900,1.9400,0.7401,0.7401
10.2900,1.9300,0.7417,0.7417
10.3000,1.9200,0.7336,0.7336
10.3100,1.9100,0.7257,0.7257
10.3100,1.9000,0.7276,0.7276
10.3200,1.8900,0.7200,0.7200
10.3200,1.8800,0.7223,0.7223
10.3300,1.8700,0.7149,0.7149
10.3400,1.8600,0.7078,0.7078
10.3400,1.8500,0.7104,0.7104
10.3500,1.8400,0.7036,0.7036
10.3500,1.8300,0.7065,0.7065
10.3600,1.8200,0.7001,0.7001
10.3600,1.8100,0.7032,0.7032
10.3700,1.8000,0.6971,0.6971
10.3800,1.7900,0.6912,0.6912
10.3800,1.7800,0.6948,0.6948
10.3800,1.7700,0.6985,0.6985
10.3900,1.7600,0.6931,0.6931
10.4000,1.7500,0.6879,0.6879
10.4000,1.7400,0.6920,0.6920
10.4000,1.7300,0.6962,0.6962
10.4100,1.7200,0.6916,0.6916
10.4200,1.7100,0.6871,0.6871
10.4200,1.7000,0.6918,0.6918
10.4200,1.6900,0.6965,0.6965
10.4300,1.6800,0.6926,0.6926
10.4400,1.6700,0.6889,0.6889
10.4400,1.6600,0.6940,0.6940
10.4500,1.6500,0.6908,0.6908
10.4500,1.6400,0.6961,0.6961
10.4600,1.6300,0.6932,0.6932
10.4600,1.6200,0.6988,0.6988
10.4700,1.6100,0.6963,0.6963
10.4700,1.6000,0.7021,0.7021
10.4800,1.5900,0.7000,0.7000
10.4900,1.5800,0.6981,0.6981
10.4900,1.5700,0.7043,0.7043
10.5000,1.5600,0.7028,0.7028
10.5100,1.5500,0.7016,0.7016
10.5100,1.5400,0.7080,0.7080
10.5100,1.5300,0.7140,0.7140
10.5200,1.5200,0.7122,0.7122
10.5300,1.5100,0.7106,0.7106
10.5300,1.5000,0.7169,0.7169
10.5400,1.4900,0.7157,0.7157
10.5500,1.4800,0.7147,0.7147
10.5600,1.4700,0.7139,0.7139
10.5700,1.4600,0.7134,0.7134
10.5700,1.4500,0.7204,0.7204
10.5800,1.4400,0.7202,0.7202
10.5800,1.4300,0.7273,0.7273
10.5900,1.4200,0.7273,0.7273
10.6000,1.4100,0.7273,0.7273
10.6100,1.4000,0.7273,0.7273
10.6200,1.3900,0.7273,0.7273
10.6300,1.3800,0.7273,0.7273
10.6300,1.3700,0.7323,0.7323
10.6400,1.3600,0.7344,0.7344
10.6500,1.3500,0.7344,0.7344
10.6600,1.3400,0.7344,0.7344
10.6700,1.3300,0.7344,0.7344
10.6800,1.3200,0.7344,0.7344
10.6800,1.3100,0.7405,0.7405
10.6900,1.3000,0.7415,0.7415
10.7000,1.2900,0.7415,0.7415
10.7100,1.2800,0.7415,0.7415
10.7200,1.2700,0.7415,0.7415
10.7300,1.2600,0.7415,0.7415
10.7400,1.2500,0.7415,0.7415
10.7500,1.2400,0.7415,0.7415
10.7600,1.2300,0.7415,0.7415
10.7700,1.2200,0.7415,0.7415
10.7800,1.2100,0.7415,0.7415
10.7900,1.2000,0.7415,0.7415
10.8000,1.1900,0.7415,0.7415
10.8100,1.1800,0.7415,0.7415
10.8200,1.1700,0.7415,0.7415
10.8300,1.1600,0.7415,0.7415
10.8400,1.1500,0.7415,0.7415
10.8500,1.1400,0.7415,0.7415
10.8600,1.1300,0.7417,0.7417
10.8700,1.1200,0.7422,0.7422
10.8800,1.1100,0.7429,0.7429
10.8900,1.1000,0.7439,0.7439
10.9000,1.0900,0.7450,0.7450
10.9100,1.0900,0.7387,0.7387
10.9200,1.0800,0.7402,0.7402
10.9300,1.0700,0.7420,0.7420
10.9400,1.0600,0.7440,0.7440
10.9500,1.0500,0.7463,0.7463
10.9600,1.0400,0.7488,0.7488
10.9700,1.0300,0.7515,0.7515
10.9800,1.0200,0.7523,0.7523
10.9900,1.0100,0.7491,0.7491
11.0000,1.0100,0.7523,0.7523
11.0100,1.0000,0.7515,0.7515
11.0200,0.9900,0.7488,0.7488
11.0300,0.9800,0.7463,0.7463
11.0400,0.9700,0.7440,0.7440
11.0500,0.9700,0.7496,0.7496
11.0600,0.9600,0.7481,0.7481
11.0700,0.9500,0.7465,0.7465
11.0800,0.9400,0.7450,0.7450
11.0900,0.9300,0.7439,0.7439
11.1000,0.9300,0.7481,0.7481
11.1100,0.9200,0.7490,0.7490
11.1200,0.9100,0.7490,0.7490
11.1300,0.9000,0.7486,0.7486
11.1400,0.8900,0.7485,0.7485
11.1500,0.8900,0.7450,0.7450
11.1600,0.8800,0.7465,0.7465
11.1700,0.8700,0.7481,0.7481
11.1800,0.8600,0.7460,0.7460
11.1900,0.8500,0.7431,0.7431
11.2000,0.8500,0.7463,0.7463
11.2100,0.8400,0.7453,0.7453
11.2200,0.8300,0.7412,0.7412
11.2300,0.8300,0.7460,0.7460
11.2400,0.8200,0.7422,0.7422
11.2500,0.8100,0.7386,0.7386
11.2600,0.8000,0.7353,0.7353
11.2700,0.8000,0.7406,0.7406
11.2800,0.7900,0.7376,0.7376
11.2900,0.7800,0.7349,0.7349
11.3000,0.7800,0.7405,0.7405
11.3100,0.7700,0.7376,0.7376
11.3200,0.7600,0.7349,0.7349
11.3300,0.7600,0.7363,0.7363
11.3400,0.7500,0.7374,0.7374
11.3500,0.7400,0.7360,0.7360
11.3600,0.7300,0.7319,0.7319
11.3700,0.7300,0.7341,0.7341
11.3800,0.7200,0.7324,0.7324
11.3900,0.7100,0.7286,0.7286
11.4000,0.7100,0.7323,0.7323
11.4100,0.7000,0.7301,0.7301
11.4200,0.6900,0.7268,0.7268
11.4300,0.6900,0.7301,0.7301
11.4400,0.6800,0.7273,0.7273
11.4500,0.6800,0.7266,0.7266
11.4600,0.6700,0.7276,0.7276
11.4700,0.6600,0.7237,0.7237
11.4800,0.6600,0.7268,0.7268
11.4900,0.6500,0.7249,0.7249
11.5000,0.6500,0.7249,0.7249
11.5100,0.6400,0.7268,0.7268
11.5200,0.6300,0.7238,0.7238
11.5300,0.6300,0.7213,0.7213
11.5400,0.6200,0.7222,0.7222
11.5500,0.6200,0.7157,0.7157
11.5600,0.6100,0.7169,0.7169
11.5700,0.6000,0.7184,0.7184
11.5800,0.6000,0.7122,0.7122
11.5900,0.5900,0.7140,0.7140
11.6000,0.5900,0.7080,0.7080
11.6100,0.5800,0.7102,0.7102
11.6200,0.5800,0.7045,0.7045
11.6300,0.5700,0.7071,0.7071
11.6400,0.5700,0.7016,0.7016
11.6500,0.5600,0.7045,0.7045
11.6600,0.5600,0.6992,0.6992
11.6700,0.5500,0.7026,0.7026
11.6800,0.5500,0.6976,0.6976
11.6900,0.5400,0.7006,0.7006
11.7000,0.5400,0.6965,0.6965
11.7100,0.5300,0.6985,0.6985
11.7200,0.5300,0.6961,0.6961
11.7300,0.5200,0.6971,0.6971
11.7400,0.5200,0.6961,0.6961
11.7500,0.5100,0.6931,0.6931
11.7600,0.5100,0.6956,0.6956
11.7700,0.5100,0.6920,0.6920
11.7800,0.5000,0.6912,0.6912
11.7900,0.5000,0.6926,0.6926
11.8000,0.4900,0.6875,0.6875
11.8100,0.4900,0.6906,0.6906
11.8200,0.4900,0.6871,0.6871
11.8300,0.4800,0.6877,0.6877
11.8400,0.4800,0.6872,0.6872
11.8500,0.4700,0.6855,0.6855
11.8600,0.4700,0.6879,0.6879
11.8700,0.4600,0.6839,0.6839
11.8800,0.4600,0.6879,0.6879
11.8900,0.4600,0.6855,0.6855
11.9000,0.4500,0.6826,0.6826
11.9100,0.4500,0.6845,0.6845
11.9200,0.4400,0.6767,0.6767
11.9300,0.4400,0.6788,0.6788
11.9400,0.4400,0.6810,0.6810
11.9500,0.4300,0.6737,0.6737
11.9600,0.4300,0.6762,0.6762
11.9700,0.4300,0.6788,0.6788
11.9800,0.4200,0.6720,0.6720
11.9900,0.4200,0.6749,0.6749
12.0000,0.4200,0.6779,0.6779
12.0100,0.4100,0.6716,0.6716
12.0200,0.4100,0.6749,0.6749
12.0300,0.4100,0.6783,0.6783
12.0400,0.4000,0.6725,0.6725
12.0500,0.4000,0.6762,0.6762
12.0600,0.4000,0.6778,0.6778
12.0700,0.3900,0.6694,0.6694
12.0800,0.3900,0.6710,0.6710
12.0900,0.3900,0.6723,0.6723
12.1000,0.3900,0.6732,0.6732
12.1100,0.3800,0.6642,0.6642
12.1200,0.3800,0.6653,0.6653
12.1300,0.3800,0.6666,0.6666
12.1400,0.3700,0.6580,0.6580
12.1500,0.3700,0.6595,0.6595
12.1600,0.3700,0.6612,0.6612
12.1700,0.3600,0.6531,0.6531
12.1800,0.3600,0.6550,0.6550
12.1900,0.3600,0.6566,0.6566
12.2000,0.3600,0.6580,0.6580
12.2100,0.3500,0.6497,0.6497
12.2200,0.3500,0.6511,0.6511
12.2300,0.3500,0.6517,0.6517
12.2400,0.3400,0.6424,0.6424
12.2500,0.3400,0.6433,0.6433
12.2600,0.3400,0.6443,0.6443
12.2700,0.3400,0.6455,0.6455
12.2800,0.3300,0.6368,0.6368
12.2900,0.3300,0.6382,0.6382
12.3000,0.3300,0.6398,0.6398
12.3100,0.3300,0.6415,0.6415
12.3200,0.3200,0.6335,0.6335
12.3300,0.3200,0.6355,0.6355
12.3400,0.3200,0.6376,0.6376
12.3500,0.3200,0.6398,0.6398
12.3600,0.3100,0.6300,0.6300
12.3700,0.3100,0.6300,0.6300
12.3800,0.3100,0.6300,0.6300
12.3900,0.3100,0.6300,0.6300
12.4000,0.3100,0.6300,0.6300
12.4100,0.3000,0.6200,0.6200
12.4200,0.3000,0.6200,0.6200
12.4300,0.3000,0.6201,0.6201
12.4400,0.3000,0.6203,0.6203
12.4500,0.2900,0.6106,0.6106
12.4600,0.2900,0.6111,0.6111
12.4700,0.2900,0.6118,0.6118
12.4800,0.2900,0.6125,0.6125
12.4900,0.2800,0.6035,0.6035
